File Name	Original Title	Carotene ID	Carotene Title	Confidence	SOC Match	Title Match	ONet Titles	ONet SOCs	ONet Match	ONet In Match	Description
v2	Insurance Sales -fe Insurance Agent / Agency	41.4	Insurance Sales Agent	1.0	0	0	[Insurance Sales Agents, Services Offered, Entrepreneurs Wanted - Business Opportunities, First-Line Supervisors/Managers of Non-Retail Sales Workers]	[41, 99]	1	1	"pspanWelcome to the greatest of Final Expense insurance sales opportunities available anywhere throughout the industry.br r /pspanIf you have been thinking about a change and in hopes of finding an organization that offers a complete sales system, comprehensive training programs, the industry���s most robust direct mail lead platform and an all-encompassing building  recruiting program to assist you in developing your very own agency ��� you need to reach out to us today.pspanbr /Securus has spent 20+ years creating, perfecting and field testing the tools necessary to succeed in an insurance sales career. Personal production tools will assist you in ramping up quickly. We offer pre-life insurancecensing courses, complete turnkey sales training systems, ride-along mentoring program and all of the supplies necessary for a new or seasoned sales professional.pspanbr /Additionally, Securus offers a very unique opportunity for the agency builder. Securus has invested in customized and proprietary talent-attraction technology. Regularly, multiple times per week, Securus hosts Opportunity Meetings in major cities across the nation in an effort to educate professionals about our systems and processes. Come find out how you can participate and host your very own Securus meeting! Are you interested in building an agency? Are you confident in your ability to lead a team? Are you interested in learning how to build?pspanbr /Contact Securus now. We want to work with you and for you! We have the need to immediately fill sales positions nationwide! Opportunities are available for both Agents and Agencies. If you are currently an Insurance Professional or if you are interested in pursuing a career in insurance sales, Securus has a tremendous sales opportunity to discuss with you. pspanbr /Securus is looking for highly motivated individuals. Qualified candidates should be flexible enough to learn our proven presentation techniques that are looking for a long term career that is challenging, exciting and rewarding.pspanbr /If you are looking for a rewarding career and have what it takes, we want to speak with you immediately. Reach out to Securus and team up with America���s elite insurance organization.  table    tbody        tr idctl00_ctl00_ContentPlaceHolderBase_ContentPlaceHolderRight_JobDetail_jobDetailTabStrip1_controlDescriptionTab_trCareerLevelReq;            td classdetailfirsttd; scoperow;strongCareer Level Required/strong /td            tdspan idctl00_ctl00_ContentPlaceHolderBase_ContentPlaceHolderRight_JobDetail_jobDetailTabStrip1_controlDescriptionTab_lblCareerLvlReq;Entry Level /td        /tr        tr idctl00_ctl00_ContentPlaceHolderBase_ContentPlaceHolderRight_JobDetail_jobDetailTabStrip1_controlDescriptionTab_trExperienceReq;            td classdetailfirsttd; scoperow;strongExperience Required/strong /td            tdspan idctl00_ctl00_ContentPlaceHolderBase_ContentPlaceHolderRight_JobDetail_jobDetailTabStrip1_controlDescriptionTab_lblExperienceReq;Less than 1 Year /td        /tr        tr idctl00_ctl00_ContentPlaceHolderBase_ContentPlaceHolderRight_JobDetail_jobDetailTabStrip1_controlDescriptionTab_trEducationReq;            td classdetailfirsttd; scoperow;strongEducation Required/strong /td            tdspan idctl00_ctl00_ContentPlaceHolderBase_ContentPlaceHolderRight_JobDetail_jobDetailTabStrip1_controlDescriptionTab_lblEducationReq;High School or equivalent /td        /tr        tr idctl00_ctl00_ContentPlaceHolderBase_ContentPlaceHolderRight_JobDetail_jobDetailTabStrip1_controlDescriptionTab_trJobType;            td classdetailfirsttd; scoperow;strongJob Type/strong /td            tdspan idctl00_ctl00_ContentPlaceHolderBase_ContentPlaceHolderRight_JobDetail_jobDetailTabStrip1_controlDescriptionTab_lblJobType;Employee /td        /tr        tr idctl00_ctl00_ContentPlaceHolderBase_ContentPlaceHolderRight_JobDetail_jobDetailTabStrip1_controlDescriptionTab_trJobStatus;            td classdetailfirsttd; scoperow;strongJob Status/strong /td            tdspan idctl00_ctl00_ContentPlaceHolderBase_ContentPlaceHolderRight_JobDetail_jobDetailTabStrip1_controlDescriptionTab_lblJobStatus;Full Time /td        /tr    /tbody/table"
v2	Sharepoint 2010 developer	15.26	SharePoint Developer	0.69936174	0	0	[Computer Programmers, Computer Systems Analysts, Computer Software Engineers, Applications, Web Developers, Network and Computer Systems Administrators, Software Quality Assurance Engineers and Testers, Computer Software Engineers, Systems Software]	[15]	1	1	"Job Title: Applications Developer (Multiple positions mid level as well as senior level.br brLocation is Camden, NJbr brJob Description: Performs coding, package configuration compliant with the required development standards; prepares component and assembly test plans, including conditions, data and expected results; and Performs component and assembly testing. Creates system documentation for computer programs in development or maintenance environment. Defines system requirements based on approved functional and technical requirements. Monitors application performance, and performs run-time improvement functions.brbrbr br A university degree in Business, Computer Science or Engineering or the equivalent experience demonstrated by progressive responsibilities. brbrbr brbrSkills Sets:brbrrequired: Sharepoint 2010brbrOptional: Unix (operating system), Shell Scripting (operating system), brOptional: Java Application Server (BEA Weblogic, Websphere) brOptional: Message Oriented Middleware (MQ series) brBasic Production System Support br(Proficient level) Component/Assembly Testing Skills br(Proficient level) SDLC br(Proficient level) of Planning brProficient level - Issue identification and escalation brProficient level - Status reporting brProficient level - Analytical and decision making skills brProficient level - Communication and presentation skills brProficient level of Solutioning and problem solving skills "
v2	Senior Interactive Developer	15.36	Front-End Developer	0.34035	0	0	[Web Developers, Computer Software Engineers, Applications, Computer Programmers, Computer Systems Analysts, Information Technology Project Managers]	[15]	1	1	"bResponsibilities: Our client has an opening for a Senior Interactive Developer in Seattle, Washington (WA). The Senior Interactive Developer will be asked to significantly contribute to - and in some cases lead - various projects of the Interactive Development team, including the development of new internal tools and processes, and to participate in projects involving emerging media, such as interactive in-store and window experiences.brr/Strong technical ability in areas such as X/HTML, CSS, and JavaScript / jQuery are a must, as are effective communication skills including the ability to work effectively with a wide variety of roles within a company.brresponsibilities:brliDeliver to functional requirements of projects by developing top-notch X/HTML, CSS, JavaScript/jQuery, and other codebrWork closely with Technical Development Manager to help track, prioritize, estimate, and recommend resources for all Technical Development Team projectsbrHelp establish team-wide development standards and best practices, as well as perform periodic code reviewsbrFunction effectively in a high-volume, fast-changing work environment while managing multiple time-critical issuesbrAct as technical advisor to business owners, project management, and backend development teams regarding front-end development standards and processesbrTroubleshoot issues with the site and related propertiesbrMaintain current knowledge of industry trends and developmentsbr/brr/Kforce Inc. (Nasdaq:KFRC) is a professional staffing and solutions firm providing flexible and permanent staffing solutions in the skill areas of technology, finance  accounting, clinical research and healthcare. Backed by approximately our associates and consultants on assignment, Kforce is committed to ;Great People = Great Results; for our valued clients and candidates. Kforce operates with 65 offices located throughout the United States and two offices in the Philippines.brr/Job Ref#: 2312~WQG~1189335T1~99 The successful Senior Interactive Developer applicant will possess the following requirements (required unless noted otherwise):brli5+ years of professional experience in X/HTML and CSSbr3+ years in developing front-end code for database-driven commercial web sitesbr4+ years of professional experience in JavaScript including at least 1 year of working with jQuery or the demonstrated capacity to very quickly learn and apply existing scripting abilitiesbrStrong problem solving, technical troubleshooting, and decision-making skills as well as excellent communication, negotiating, and diplomatic abilitiesbrDemonstrated success in leading the development effort of online projectsbr/"
v2	Courier	53.72	Courier	1.0	0	1	[Medical and Clinical Laboratory Technologists, Medical and Clinical Laboratory Technicians, Couriers and Messengers, Truck Drivers, Light or Delivery Services]	[29, 43, 53]	0	1	"/strongbrrThe Courier follows an established schedule to transport specimens, testing supplies, and test results via company motor vehicle to specified locations in a timely and efficient manner.&#160; May prepare and pack specimens for dangerous goods shipping in accordance with laws and regulations.brr/strongResponsibilities:/strongbrrUnder direct supervision and in accordance with Company policies, procedures and guidelines, this position:pliTransports laboratory specimens from client facilities to clinical laboratory in a safe and timely manner while observing all traffic lawsliHandles requests for special services, e.g., STAT and timed specimens, prudently and efficientlyliDelivers specimen collection supplies and test result reports to clients in a timely and efficient mannerliUtilizes electronic tracking system to track specimensliWithin the constraints of the overall route schedules, accommodates client���s special requests whenever possible, or if unable to do so, relates these requests to the logistics manager or other designateliPacks medical lab specimens/correspondence into appropriate cooleroxes with consideration given to temperature and bio-hazardous safety precautionsliMay prepare and pack specimens for shipping as dangerous goods completing all necessary documentation in accordance with all laws and regulationsliFollows established Company guidelines for a preventive vehicle maintenance schedule and coordination of repairsliExhibits an efficient and appropriate time-management schedule in performing all routesliSorts and files laboratory reports by route location for deliveriesliTransports bank deposit bags between lab locations and various bank branches as requiredliAssists in moving lab equipment/supplies between locations as required.liMay be directed to assist technologists in trash removal and other functions of the laboratoryliAdheres to confidentiality, safety, compliance, and legal requirementsliMaintains consistent and reliable attendance and complies with company guidelines on attendanceliPerforms other duties as assignedbrr/strong /strongbrrliHigh School Diploma or equivalentliFamiliar with island communities, rural, and remote areasliPossess a valid and current Hawaii driver���scenseliPresents and maintains a driving record which meets the standard of the Company���s insurance carrierliAble to operate standard and automatic shift vehiclesliAble to utilize hand trucks/carts, typewriter, computers and specimenackage tracking systemliSuccessfully pass Company pre-employment drug test and periodic and random thereafter"
v2	Loan Closer (Support)	43.41	Loan Closer	0.5	0	0	[Loan Interviewers and Clerks, Loan Officers]	[43, 13]	1	1	"strongClassification: /strong &#160;Lender - Mortgagebr/ br/strongCompensation: /strong &#160;$13.00 to $20.00 per hourbr/ br/Growing Lancaster County company is seeking a closing assistant. Job duties include; documenting and funding transactions for new loan originations, ensuring loans clear conditions set by underwriters, reviewing proper documentation for clients, analyzing preliminary title reports, purchase contracts and appraisal reports. If interested please send resume on a word document to a hrefhttp://api.careerbuilder.com/v1/application/applylink?developerkey=WDH53HS62R10N37JG115JobDID=J3H5TQ6WDLNZ0BRSPF1DID=J3H5TQ6WDLNZ0BRSPF1;[Click Here to Email Your Resum]/a Loan Closingbr/ br/Accountemps is the worlds leader in specialized temporary financial staffing.  We provide exciting temporary, temporary-to-hire and project opportunities in the areas of accounting, bookkeeping, finance, and many more.  Through our parent company, Robert Half, weve been matching highly skilled finance and accounting professionals with clients since 1948. Our relationships with top companies in 350 locations worldwide ensure you enjoy competitive pay, challenging careers and assignments with excellent opportunities for full-time employment. Dont take our word for it. Our company again was named to FORTUNE��� magazines Worlds Most Admired Companiesst, ranking #1 in our industry (March 19, 2012). 9 out of 10 of our clients and candidates would recommend our service to a colleague Contact your local Accountemps office at 1.800.803.8367 or visit a ExLinkAttributehttp://www.accountemps.com; classexLink; hrefhttp://www.accountemps.com;www.accountemps.com/a to find out more about this job and other job opportunities. Accountemps is an Equal Opportunity Employer. Apply for this job now or contact our branch office for additional information."
v2	CDL Class A Truck Drivers with Experience!!	53.0	Truck Driver	0.43630663	0	0	[Truck Drivers, Heavy and Tractor-Trailer, Driver/Sales Workers, Truck Drivers, Light or Delivery Services]	[53]	1	1	pp styletext-align:  alignspanbr /spanClass A Drivers Needed - Home Daily - $500 Sign On Bonus!!spanbr r /spanJob Description pp styletext-align:  alignbspanClass A Drivers Needed - Home Dailybspanbr /bspan$span500 Sign on Bonus for hazmat driversbr /Hazmat Endorsement Preferredbr /Starting Pay is $14-$16/hrbr /No Touch Freightbr /Must be flexible with shift ~ HOME DAILYpp styletext-align:  alignspanbr /pp styletext-align:  alignbspanBenefits Available After 90 Days p   spanBCBS Insurance    spanHoliday Pay After 6 Months   span1 Weekk Vacation after 1 Year / 2 Weeks After 2 Yearspp styletext-align:  alignbspan styletext-decoration: Please apply online at abdrivers.com pp styletext-align:  alignspanOnly applicants that meet our minimum criteria will be contacted to schedule an interview.pp styletext-align:  alignspanbr /br /br /p pspanJob Requirements p   spanMust possess a Class A CDL    spanHazmat Endorsement Required or Willingness to Obtain   span12 out of the last 36 Months Verifiable Tractor Trailer Experience Required    spanMust Have a Current DOT Medical Card    spanDecent MVR - No More Than 2 Violations in the Last 3 Years   spanNo Past DUIs or DWIs in last 10 years   spanNo Past Failures or Refusals of DOT Drug or Alcohol Testing 
v2	Credit Analyst	13.14	Credit Analyst	1.0	0	1	[Credit Analysts, Financial Analysts, Sales Agents, Financial Services, Market Research Analysts, Loan Officers, Accountants]	[13, 41, 19]	1	1	"brNeed an experienced Credit Analyst who has a banking background. Must haveat least 2-5 years of experience. brbrThe Credit Analyst will be responsible for spreading and analyzing financial statements of existing and prospective customers of the bank. Analyst will workin a team atmosphere with other analysts as well as commercial lending personnel. Working with lenders, analysts will assist in gathering information necessary to recommend accounts for credit approval and assist with credit structure. Additional responsibilities include continual monitoring of existing account relationships for credit worthiness, and financial covenant compliance, verification of trade and bank references, review of Damp;B reports and customer site visitations as well as accompanying lenders on sales calls. brbrThe position is in the Chicagoland area. pstrong/strong   Degree in Finance or Accounting   Prior Banking Experience a plus   Strong analytical skills and detail oriented   Strong Excel Skills   Ability to work and thrive in a fact paced environment   Must be organzied and able to work in a team atmosphere "
v2	Senior Oracle Developer	15.39	Oracle Developer	1.0	0	0	[Computer Software Engineers, Applications, Computer Systems Analysts, Computer Programmers, Database Administrators, Web Developers, Software Quality Assurance Engineers and Testers]	[15]	1	1	"spanRight-to-Hire Senior Oracle Developer PositionspanstrongScope of Work: /strongTeam lead of our Group Insurance COMPASS System (SunGard billing system). Candidate will be responsible for various system development and co-ordination activities. Following are the some key responsibilities.  strongResponsibilities include: /strongbull; Work collaboratively within the team and with external partieske business, requirement and testing team to achieve desired results. bull; Utilize Unix Shell scripting and SQL (P/L) skills to troubleshoot production issues, nightly batch issues and improving overall system availability. bull; May work with client management to identify and specify complex business requirements and processes for diverse development platforms, computing, environments (e.g., host based, distributed systems, client server), software, hardware, technologies and tools. bull; Acts as expert technical resource to development staff in all phases of the development and implementation process.bull; Analyze, design, develop and successful on-time deployment of all the business requirements with quality.bull; Should be able to investigate and troubleshoot day-to-day data availability and integrity issues as required. bull; Work with supervisor on estimating and planning for future deliverables. bull; Identify potential COMPASS improvements opportunities and provide options for their efficient implementation. bull; Provide guidance to team members on effective problem resolution by assisting them in identification of alternatives and presentation of recommendations.// spanstrongQualifications: /strongbull; ul   spanCandidate must have strong SQL(P/L) knowledge on Oracle platform and technical proficiency in back-end, data transfer, batch concepts    span8-10+ years experience in IT    spanStrong Unix scripting knowledge is must.     spanAt least 5+ years hands-on experience.    span5+ years of experience in Oracle database    spanCandidate must be strong in data analysis, written and verbal communication     spanExperience in WebLogic, Oracle Reports, Oracle Form is must    spanIBM Data stage ETL tool knowledge is big plus spanCOMPASS system knowledge is BIG PLUS span //"
v2	Contact Center Personal Banker	43.31167	Contact Center Representative	1.0	0	0	[Customer Service Representatives, Sales Agents, Financial Services, New Accounts Clerks, Loan Officers, First-Line Supervisors/Managers of Office and Administrative Support Workers]	[43, 41, 13]	1	1	"br r /strongbr r r MO Harris Bank is seeking aContact Center Personal Banker to work in ourBrookfield, WI location./strongstrongbr r r r r /To explore this great career opportunity, visit our website at:/strongstrongbr r /a ExLinkAttributehttp://goo.gl%2f3gKSW; classexLink; hrefhttp://goo.gl/3gKSW;Click here to Apply/abr //strongbr r r At our company, we have been helping our customers and communities for over 125 years.Working with us means being part of a team of talented, passionate individuals with a shared focus on working together to deliver great customer experiences. We stand behind your success with the support you need to turn your potential into performance.  br r /Harris is committed to an inclusive, equitable and accessible workplace. We are an Equal Opportunity Employer. By embracing diversity, we gain strength through our people and our perspectives. br r /strongMandate /strongbr r /Answer all incoming calls through BMO Harris Customer Contact Center in a prompt and professional manner. Provide excellent customer service while assisting department in meeting service levels and achieving own service goals. Exhibit thorough knowledge of bank products and services and make appropriate suggestions to customers to enhance their banking relationship. Ability to be flexible as call volume dictates and always be willing to put the customer first. Handle basic bank transactions relative to a contact center environment and personal banker functions in regards to setting up services and deposit accounts. Remain well versed in all marketing initiatives and communicate with customers regarding current products and services.  br r r /Key Accountabilities br r /%: 90% answer all incoming calls in prompt and professional manner br / br /%: 10% Process paperwork in accurate and timely manner br r r /Authorities br r /Answer inbound calls and respond to inquiries in a prompt and courteous manner. br r /Develop a working knowledge of contact center processes and procedures. br r /Listen effectively to customer inquiries and determine appropriate action to respond. br r /Take ownership of calls and follow up with customers whose requests require additional research. br r /Analyze customer relationships to suggest products and services that enhance the customerrsquo;s banking relationship. br r /Work efficiently in a multi-tasking environment, maintaining a positive and professional attitude toward change. br r /Ability to be flexible as call volume and special events dictate, including weekend and holiday staffing. br r /Maintain knowledge of all Marketing promotions with ability to cross sell products and services, utilizing features and benefits. br r r /Cross Functional Relationships br r ersonal amp; Commercial, On-line Bankingbr r / br r strongKnowledge and Skills /strongbr / br /High School Diploma some college preferred br r /2-3 years work experience in customer service environment br r /Computer knowledge br r /Solid interpersonal and communication skills br r /Effective organizational and time management skills br r /Strong problem-resolution skills br r /Flexibility to work overtime, weekends and holidays br r r r /emHarris thanks all applicants. We advise only those who qualify for an interview will be contacted./embr r r /"
v2	OVERNIGHT ASSISTANT STORE MANAGER	41.1	Retail Sales Associate	0.3333333	0	0	[First-Line Supervisors/Managers of Retail Sales Workers, First-Line Supervisors/Managers of Non-Retail Sales Workers, General and Operations Managers, Managers, All Other, First-Line Supervisors/Managers of Office and Administrative Support Workers, Wholesale and Retail Buyers, Except Farm Products, Cashiers, Stock Clerks, Sales Floor, Storage and Distribution Managers, Merchandise Displayers and Window Trimmers, First-Line Supervisors/Managers, Protective Service Workers, All Other, Retail Salespersons, First-Line Supervisors/Managers of Transportation and Material-Moving Machine and Vehicle Operators]	[41, 11, 43, 13, 27, 33, 53]	1	1	"/strongbrrThe primary purposes of this position are to assist the Store Manager and/or Co-Manager with the operation of the retail store, to maximize profit and loss (PL) performance by executing company policies and procedures, and to provide superior customer service. The incumbent is required to perform all tasks in a safe manner consistent with corporate policies and applicable laws.br/&#160;br/The associate may be responsible for all or some of the functions below, in addition to other duties as assigned:br/&#160;br&#160;Assist the Store Manager with the operation of the retail store including lead associates through the execution of company business plans/objectives to drive sales, be profitable and provide a superior customer and associate experience.p���&#160;Enforce all policies and procedures to ensure excellent customer service is provided and to maximize the PL performance of the store.p���&#160;Assist with the general maintenance and appearance of the store by ensuring a safe and pleasing environment for both customers and associates; request store maintenance when required.p���&#160;Ensure the store opens and closes at the appropriate time and the proper procedures are followed for cash transactions and bank deposits.p���&#160;Interact with vendors to order ad, seasonal, and basic merchandise and ice cream (where applicable) for the store.p���&#160;Merchandise the seasonal aisle and non-seasonal, basic, and seasonal end-caps; ensure all merchandise is set up according to plan-o-grams received from the corporate office.p���&#160;Execute weekly sales ads and price changes; process recalled, damaged, outdated, and transferred merchandise.p���&#160;Receive merchandise deliveries from vendors and Rite Aid distribution centers; verify vendor invoice information is accurate and enter vendor invoices into the accounts payable system.p���&#160;Prepare the retail store for physical inventory by ensuring merchandise on the sales floor and in the stock room is in order and easy to access.p���&#160;Analyze operating reports and make recommendations for improvement.p���&#160;Utilize Staffworks&#174; /Workforce Management software to complete the associate work schedule.p���&#160;Remain knowledgeable of the One-Hour Photo department and film processing, if applicable.p���&#160;Assist the Pharmacy department when there is a high volume of customers.p���&#160;Provide leadership and development for associates by communicating career opportunities, providing regular performance feedback, and demonstrating RAPTAR (Recognition, Appreciation, Praise, Treat Associates Respectfully) behaviors.p���&#160;Manage the adherence to all regulatory and compliance legislation and policies.p���&#160;Ensure that all outdated product and product with less than 30 days until expiration is removed from the sales floor to be processed through the established returns process.ppSupervisory Responsibilities:br/&#160;br/This position may involve managing tasks and supervising other store associates in accordance with Rite Aid policies and applicable laws. Responsibilities may include interviewing, hiring, training, directing, rewarding, and disciplining associates; appraising associate performance; and resolving complaints.pbrr/strongEducation:/strongbrrAt least two (2) years of experience in retail, food service, restaurant or customer service industry, preferably at a supervisor level, and/or a two (2) year college degree.p "
v2	Sales / Customer Service - Part Time / Full Time ��� Entry Level	43.0	Customer Service Representative	1.0	0	0	[Work from Home - Non-Specific Duties, Customer Service Representatives, Services Offered, Sales Representatives, Services, All Other, Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products]	[99, 43, 41]	0	1	"pstrongSales / Customer Service - Part Time / Full Time ndash; Seasonal brbr/strongppLooking for a company that cares more about your attitude and willingness to learn than your previous experience? Trying to find part-time work that actually fits around YOUR schedule? Hoping that yoursquo;ll find a place where customer service means something better than just talking to unhappy people? You just might be looking for us. ppWersquo;re Vector Marketing, a 30 year-old U.S. based company thatrsquo;s looking to add people to our team in both part time and full time capacities. While the economy has been rough for a lot of companies, weve continued to thrive. Wersquo;re growing. And therersquo;s room for you to grow with us. ppWe believe our training program is so effective that anyone who wants to be successful with us can be. Thatrsquo;s why, unlike a lot of companies, we donrsquo;t think lack of experience means we shouldnrsquo;t give people a chance. We donrsquo;t see a recent stretch of unemployment as an indicator of a personrsquo;s ability or desire. And we wait to make a decision until after wersquo;ve had a chance to meet you face-to-face. ppWe have part time and some full time opportunities in both temporary and permanent capacities for college students, individuals needing extra income, recent high school graduates and others. Our representatives market Cutco products through a low key one-on-one approach that emphasizes customer service.br pWhat we offer:p   Training to get you off to a good start and regular opportunities for on-going training and professional development.   Promotion opportunities based on merit, not tenure.   Regular feedback and personal attention from our management staff.   Clear-cut direction on what it takes to succeed.   The choice to move among several different career options ndash; including part-time, full-time, and management. pppPay amp; Work Requirements:p   Excellent pay   Enjoy working with people   Conditions apply   Must be at 18 or a high school graduate pbrpVector Marketing is a North American firm established in 1981. Everyone on our sales management team started in the same place ndash; in the sales representative position yoursquo;re applying for right now.pp styletext-align: strongFor more information about who we are and what we do, please visit our /stronga ExLinkAttributehttp://vectormarketing.com%2f; classexLink; hrefhttp://vectormarketing.com/;http://vectormarketing.com//astrong. We look forward to hearing from you/strong"
v2	Principal Systems Engineer ��� Enterprise Architect	15.54	Enterprise Architect	0.33333334	0	0	[Computer Systems Engineers/Architects, Computer Software Engineers, Systems Software, Computer Software Engineers, Applications, Computer Hardware Engineers, Network Systems and Data Communications Analysts, Computer Security Specialists, Network and Computer Systems Administrators]	[15, 17]	1	1	"pAs the 2nd largest business support solutions (BSS) provider, CSG International provides solutions to a global client base. We respond to the complexity of a dynamic, convergent world with a flexible set of needs-based solutions, innovative new technologies and forward thinking that helps our clients solve business problems and identify new opportunities and revenue streams. Join an elite team of IT professionals who are driven for success in finding innovative solutions for our company and clients. We are looking for a Principal Systems Architect to join our talented project engineer team.hrp alignstrongPrincipal Systems Engineer ��� Enterprise Architect/stronghrp alignleft;strongJob Responsibilitiesbr//strongp alignjustify;As a Systems Engineer/ Enterprise Architect, you will be responsible for development of systems programming or operationserformance projects that impact entire processing infrastructure.brr/Additional responsibilities of the Systems Engineer/ Enterprise Architect include:   Facilitating and/or creating detail architectural designs for hardware operating systems and systems software solutions   Supporting network communications and distributed processing architecture   Leading systems projects and technical problem solving   Providing technical consultation to team members; may interface with customers to define requirements   Developing, implementing and manages resources of major systems projects   Recommending expenditures on new technologies to implement pProviding leadership in problem resolution hrp aligndiv aligncenter 1??;strongPrincipal Systems Engineer ��� Enterprise Architect//strongdiv aligncenter _rdEditor_temp= 1?;stronghr//strongstrong/strongstrongp aligncenter _rdEditor_exists= _rdEditor_exists=null;&#160;To qualify for the Systems Engineer/ Enterprise Architect, you must have extensive knowledge of various systems architecture.brr/Additional requirements include:/strongul   Bachelor���s Degree in Information Technology, Computer Science, Engineering or Business (with major in Computing)    Excellent knowledge of system testing techniques and operating system utilities   Excellent knowledge of network architectures and protocols   Excellent problem analysis skills   Exceptional project management skills   Must have high level analytical and problem solving skills to diagnose complex problems and find solutionsphrp aligncenter 1?;strongPrincipal Systems Engineer ��� Enterprise Architect/strongstronghr/strongp alignjustify;As a CSG employee, your contributions to our success are a big advantage to the company and we believe you deserve to have a valuable selection of benefits, competitive pay and total rewards in return. Our benefits offer some important must haves plus valuable programs that let you customize your coverage to fit your needs, today and tomorrow. Our multiple recognition programs are yet another way we recognize one another for the contributions, team work, dedication, innovation and accomplishments that have enabled our growth for more than 25 years.//"
v2	Funder/Doc Drawer	13.65	Mortgage Closer	0.57238203	0	0	[Loan Officers, Loan Interviewers and Clerks]	[13, 43]	1	1	"ppspanCurrently, we are seeking a Direct Hire Retail Doc Drawer/Funder. spanThe culture of this organization is energetic, fast-paced and intelligent focused on success! spanThis position will be responsible for timely and accurate document drawing, and funding of retail loans in conjunction with escrow/closing tables. spanEssential job responsibilities arested below.pspan spanstrongPOSITION OVERVIEW/strong: Incumbent will complete the timely and accurate input and review of loan documents within company defined guidelines and quality standards.br /    br /    br /    strongESSENTIAL DUTIES and RESPONSIBILITIES, /strongemincludes the following responsibilities, but notmited to/em:br /    middot; Must have current knowledge of document systems and policies and procedures of document drawing.br /    middot; Review mandatory regulatory requirements on a per file basis to ensure proper documents and timing of those documents are received and noted.br /    middot; Communicates with Broker and escrow agent when documents are drawn and forwards to Title Company or Escrow via delivery method indicated by document request.br /    middot; Follows stacking order as conditions are signed off and new information is received. Maintains stacking order integrity.br /    middot; Maintains conversation log in Data Trac to properly track the forward movement of the file.br /    middot; Other administrative duties and data entry as assigned.br /    br /    strongPREFERRED QUALIFICATIONS AND EXPERIENCE/strongbr /    middot; One/Two years of previous mortgage industry experience. br /    middot; Must have excellent customer service skills.br /    middot; Strong communication, interpersonal and organizational skillsbr /    middot; Ability to multi-task in a fast paced environment while remaining productive.br /    middot; Proficient with Microsoft Word, Excel and Outlook.br /    middot; High degree of integrity and confidentiality required.br /    p    p Responsible for funding a high volume of mortgage loans, ensuring that all required documentation is in each file and compliance with state and federal regulations.    p    p    p    pbESSENTIAL DUTIES and RESPONSIBILITIES, iincludes the following responsibilities, but notmited to/i:    p    p    p    p uml; Maintains current knowledge of Policies and Procedures as they relate to documents and funding.    p    p uml; Accurate and timely review of all loan documents    p    p uml; Accurate and timely reconciliation of all fees and figures relating to each loan    p    p uml; Researches and resolves problems or complaints from internal and external customers.    p    p uml; Prepares a completest of all outstanding items remaining after review or corrections that must be made and promptly forwards to broker and closing agent or title company.    p    p uml; Follows loan checklist order as conditions are signed off and new information is received.     p    p uml; Performs accurate input of all required funding fields prior to input in order to generate correct wire amount.    p    p uml; Data entry to DataTrac regarding file.    p    p uml; Review GFE amp; HUD to ensure compliance    p    p uml; Other Duties as Assigned.    p    p    p    p    p    p    p    p    pbESSENTIAL DUTIES and RESPONSIBILITIES, iincludes the following responsibilities, but notmited to/i:    p    p    p    p uml; Maintains current knowledge of Policies and Procedures as they relate to documents and funding.    p    p uml; Accurate and timely review of all loan documents    p    p uml; Accurate and timely reconciliation of all fees and figures relating to each loan    p    p uml; Researches and resolves problems or complaints from internal and external customers.    p    p uml; Prepares a completest of all outstanding items remaining after review or corrections that must be made and promptly forwards to broker and closing agent or title company.    p    p uml; Follows loan checklist order as conditions are signed off and new information is received.     p    p uml; Performs accurate input of all required funding fields prior to input in order to generate correct wire amount.    p    p uml; Data entry to DataTrac regarding file.    p    p uml; Review GFE amp; HUD to ensure compliance    p    p uml; Other Duties as Assigned.    p    p    p    p     ppbPREFERRED QUALIFICATIONS AND EXPERIENCEppb pp uml; Minimum 4 years of funding experiencepp uml; Ability to multitask pp uml; Proficient in Microsoft Office, Word, Excel, Outlook, etcpp uml; Excellent communication skills both written and oral.pp uml; Ability to work in a fast paced fluid environmentpp uml; High level of integrity and confidentiality required.ppp Responsible for funding a high volume of mortgage loans, ensuring that all required documentation is in each file and compliance with state and federal regulations."
